Session ID,Mouse ID,alpha,beta,kappa,nll,n_trials,beta_at_bound,kappa_at_bound,alpha_at_bound,group
old_006_s03,old_006,0.21384183829302553,32.28763422174937,0.42848683736285326,12.288536272368976,150,False,False,False,non_boundary
old_006_s04,old_006,0.3793738752994013,42.80187860357763,-0.5729182806810587,13.002933519587689,150,False,False,False,non_boundary
old_006_s05,old_006,0.36631672032689205,50.0,-0.030584019645570983,7.474228070973783,150,True,False,False,fast_learner
old_006_s06,old_006,0.22431226027214055,30.6326772553993,-1.092959180761722,17.26697234601754,150,False,False,False,non_boundary
old_006_s07,old_006,0.2269107067995625,34.49287996321737,0.029937200190334502,16.848005784321245,150,False,False,False,non_boundary
old_006_s08,old_006,0.2359009752733601,27.56239115052012,-0.47005844911746497,16.378763916153254,150,False,False,False,non_boundary
old_006_s09,old_006,0.28035888666397213,33.38044354738824,-0.13584748458991644,10.493967339612654,150,False,False,False,non_boundary
old_007_s00,old_007,0.24252243757241057,50.0,-0.5556527174619448,5.321463419797599,150,True,False,False,fast_learner
old_007_s01,old_007,0.20965872057910387,50.0,-0.27413302782104404,6.286140313802982,150,True,False,False,fast_learner
old_007_s02,old_007,0.29424090755745097,29.372229372068777,-0.8863891830289803,12.867322519393019,150,False,False,False,non_boundary
old_007_s03,old_007,0.24025026508176692,22.054714916742366,0.34918255851730035,13.747920565027485,150,False,False,False,non_boundary
old_007_s04,old_007,0.2965054499153856,33.96143817161976,-0.7696281509443924,13.811883306235329,150,False,False,False,non_boundary
old_007_s05,old_007,0.17125255696299174,48.58315323942501,0.26736006459447065,8.258673054352586,150,False,False,False,non_boundary
old_007_s06,old_007,0.3622757753228745,28.201788603402314,0.6845904466107056,15.920969348679346,150,False,False,False,non_boundary
old_007_s07,old_007,0.3240547986539995,38.464603056158914,-0.6392758258869092,9.327232598341233,150,False,False,False,non_boundary
old_007_s08,old_007,0.2617837238776955,34.18439793673965,-0.8110360672106478,12.585470706826852,150,False,False,False,non_boundary
old_007_s09,old_007,0.22214969977070548,50.0,1.010211157167883,7.0576263898335885,150,True,False,False,fast_learner
old_008_s00,old_008,0.25757430699203293,38.58899739431448,-2.2021195383761074,9.51857225049312,150,False,False,False,non_boundary
old_008_s01,old_008,0.19673370756206757,50.0,-0.38825972033975975,5.971925893590725,150,True,False,False,fast_learner
old_008_s02,old_008,0.2737530177082293,35.0272650054685,-0.19966443180748522,8.08749431449495,150,False,False,False,non_boundary
old_008_s03,old_008,0.2527207274276351,33.64676932850064,-0.15437751198710464,12.665950556068074,150,False,False,False,non_boundary
old_008_s04,old_008,0.176756585649069,35.441060155000834,-0.30656859068078995,13.474421911790598,150,False,False,False,non_boundary
old_008_s05,old_008,0.26038147124134814,23.81923054518659,0.26830809903489666,14.091974797000837,150,False,False,False,non_boundary
old_008_s06,old_008,0.27336906908134107,44.95326482251053,-0.5272056673921183,12.891544540065341,150,False,False,False,non_boundary
old_008_s07,old_008,0.2548732872974858,28.671968800749994,-0.4913229543802775,13.911526149622881,150,False,False,False,non_boundary
old_008_s08,old_008,0.22074714612543878,43.87181756472461,1.096765116972882,8.695545111808652,150,False,False,False,non_boundary
old_008_s09,old_008,0.18305950129824947,28.45945936313972,0.13322004360155804,11.535935819908028,150,False,False,False,non_boundary
old_009_s00,old_009,0.19305824332035898,22.970489501295837,0.23869975385122513,18.674877865195818,150,False,False,False,non_boundary
old_009_s01,old_009,0.24888533430895632,23.640949315084633,-0.5817237648862249,19.230266240928685,150,False,False,False,non_boundary
old_009_s02,old_009,0.2833755314386508,21.946096589894843,0.2498804463094526,19.903742796053855,150,False,False,False,non_boundary
old_009_s03,old_009,0.18692917439100815,18.241456507378984,0.7211776991699997,16.851350211054196,150,False,False,False,non_boundary
old_009_s04,old_009,0.2397054383094493,25.4144702490214,-0.02797083072842471,11.947462920015788,150,False,False,False,non_boundary
old_009_s05,old_009,0.25701627636020874,31.184397688724587,0.40129384054172834,10.088939113303352,150,False,False,False,non_boundary
old_009_s06,old_009,0.3021311471248789,50.0,0.7465627654411618,5.502153094669689,150,True,False,False,fast_learner
old_009_s07,old_009,0.29798879864281874,19.76524381823118,-0.7487854506121767,17.954942592357824,150,False,False,False,non_boundary
old_009_s08,old_009,0.31024951578357907,20.880832376510686,-0.5104503711691997,17.65245406042076,150,False,False,False,non_boundary
old_009_s09,old_009,0.17617191049912287,50.0,-1.0558040776653794,8.469955790069111,150,True,False,False,fast_learner
old_010_s00,old_010,0.30438608592264416,50.0,-1.017151429021908,8.974200940629746,150,True,False,False,fast_learner
old_010_s01,old_010,0.3021414381393603,24.977015670604562,-0.4947369804491204,10.07991169333994,150,False,False,False,non_boundary
old_010_s02,old_010,0.26573195883965395,50.0,-0.2698070436183436,8.532465357869944,150,True,False,False,fast_learner
old_010_s03,old_010,0.5550067001493451,45.30843136140635,0.32776300090992005,12.842000746677128,150,False,False,False,non_boundary
old_010_s04,old_010,0.24923450668090844,34.001837088512175,0.04974102481822424,12.424532956936112,150,False,False,False,non_boundary
old_010_s05,old_010,0.3052749117229933,44.48298815040759,0.37421946267989736,9.351869044984953,150,False,False,False,non_boundary
old_010_s06,old_010,0.20071218560995466,36.77074522586316,0.2706364986492315,10.453433171766752,150,False,False,False,non_boundary
old_010_s07,old_010,0.40655438755392304,28.229766970363226,0.8581239760910833,15.604415489995086,150,False,False,False,non_boundary
old_010_s08,old_010,0.21972447333651812,25.941041256283608,-0.047451568617251694,15.831768629331272,150,False,False,False,non_boundary
old_010_s09,old_010,0.28163822681681056,20.4365646669416,0.3166736908627719,14.406764272195542,150,False,False,False,non_boundary
old_011_s00,old_011,0.3114640999330551,25.17173038340861,-0.30334373381183205,16.67210319774119,150,False,False,False,non_boundary
